Adding user rsurapaneni6 to group authjobs
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 634, num_proc: 2, num_loops: 50 num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 382, num_proc: 2, num_loops: 50 num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 874, num_proc: 2, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 322, num_proc: 2, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 357, num_proc: 2, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 1199, num_proc: 2, num_loops: 50 num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 721038, num_proc: 2, num_loops: 50 num_threads: 9
EXIT,Combined Barrier, time: 738013, num_proc: 2, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 888, num_proc: 2, num_loops: 50 num_threads: 10
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 5557, num_proc: 2, num_loops: 50 num_threads: 11
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 409, num_proc: 3, num_loops: 50 num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 2213, num_proc: 3, num_loops: 50 num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 732, num_proc: 3, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 1098, num_proc: 3, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 1019257, num_proc: 3, num_loops: 50 num_threads: 7
EXIT,Combined Barrier, time: 1070049, num_proc: 3, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 1359759, num_proc: 3, num_loops: 50 num_threads: 9
EXIT,Combined Barrier, time: 1339176, num_proc: 3, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 693341, num_proc: 3, num_loops: 50 num_threads: 10
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 998870, num_proc: 3, num_loops: 50 num_threads: 11
EXIT,Combined Barrier, time: 22618, num_proc: 4, num_loops: 50 num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 4983, num_proc: 4, num_loops: 50 num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 709, num_proc: 4, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 2954, num_proc: 4, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 171638, num_proc: 4, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 1018997, num_proc: 4, num_loops: 50 num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 1356969, num_proc: 4, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 4
EXIT,Combined Barrier, time: 1758000, num_proc: 4, num_loops: 50 num_threads: 9
ENTER,Combined Barrier, my id: 0, num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 3164114, num_proc: 4, num_loops: 50 num_threads: 10
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 2285701, num_proc: 5, num_loops: 50 num_threads: 2
EXIT,Combined Barrier, time: 3838670, num_proc: 4, num_loops: 50 num_threads: 11
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 2286171, num_proc: 5, num_loops: 50 num_threads: 3
EXIT,Combined Barrier, time: 1744213, num_proc: 5, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 1809861, num_proc: 5, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 2854860, num_proc: 5, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 3594999, num_proc: 5, num_loops: 50 num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 5
EXIT,Combined Barrier, time: 3820952, num_proc: 5, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 4430006, num_proc: 5, num_loops: 50 num_threads: 9
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 4394007, num_proc: 5, num_loops: 50 num_threads: 10
EXIT,Combined Barrier, time: 4105937, num_proc: 5, num_loops: 50 num_threads: 11
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 3710812, num_proc: 6, num_loops: 50 num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 3954027, num_proc: 6, num_loops: 50 num_threads: 3
EXIT,Combined Barrier, time: 3555002, num_proc: 6, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 3649193, num_proc: 6, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 6
EXIT,Combined Barrier, time: 4395822, num_proc: 6, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 7
EXIT,Combined Barrier, time: 5680814, num_proc: 6, num_loops: 50 num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
EXIT,Combined Barrier, time: 7570011, num_proc: 6, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
EXIT,Combined Barrier, time: 7925005, num_proc: 6, num_loops: 50 num_threads: 9
ENTER,Combined Barrier, my id: 0, num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
EXIT,Combined Barrier, time: 9745006, num_proc: 6, num_loops: 50 num_threads: 10
ENTER,Combined Barrier, my id: 0, num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 7
EXIT,Combined Barrier, time: 10659907, num_proc: 7, num_loops: 50 num_threads: 2
EXIT,Combined Barrier, time: 12280637, num_proc: 6, num_loops: 50 num_threads: 11
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 8
EXIT,Combined Barrier, time: 12375005, num_proc: 7, num_loops: 50 num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 8
EXIT,Combined Barrier, time: 12875010, num_proc: 7, num_loops: 50 num_threads: 4
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 8
EXIT,Combined Barrier, time: 16570010, num_proc: 7, num_loops: 50 num_threads: 5
ENTER,Combined Barrier, my id: 0, num_threads: 8
EXIT,Combined Barrier, time: 17670003, num_proc: 7, num_loops: 50 num_threads: 6
ENTER,Combined Barrier, my id: 0, num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 19500012, num_proc: 7, num_loops: 50 num_threads: 7
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 23550004, num_proc: 7, num_loops: 50 num_threads: 8
ENTER,Combined Barrier, my id: 0, num_threads: 2
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 24189999, num_proc: 7, num_loops: 50 num_threads: 9
ENTER,Combined Barrier, my id: 0, num_threads: 2
EXIT,Combined Barrier, time: 24775563, num_proc: 7, num_loops: 50 num_threads: 10
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 26485000, num_proc: 7, num_loops: 50 num_threads: 11
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
ENTER,Combined Barrier, my id: 0, num_threads: 3
EXIT,Combined Barrier, time: 16559998, num_proc: 2, num_loops: 50 num_threads: 2
EXIT,Combined Barrier, time: 16290000, num_proc: 2, num_loops: 50 num_threads: 3
